tconst,title_type,primary_title,original_title,is_adult,year,runtime_minutes,genres,simple_title,average_rating,num_votes
tt0177248,video,The Spirit of Christmas,The Spirit of Christmas,0,1998,52,,the spirit of christmas,4.3,24
tt0177398,video,You're Invited to Mary-Kate & Ashley's Christmas Party,You're Invited to Mary-Kate & Ashley's Christmas Party,0,1997,26,Short,youre invited to marykate  ashleys christmas party,4.9,128
tt0178787,movie,The Poor People's Christmas,Navidad de los pobres,0,1947,71,Comedy,the poor peoples christmas,5.4,25
tt0179681,movie,Blue Christmas,Blue Christmas,0,1998,,Comedy,blue christmas,8.7,12
tt0179682,tvMovie,"Bluetoes, the Christmas Elf","Bluetoes, the Christmas Elf",0,1988,23,"Animation,Family",bluetoes the christmas elf,7.5,100
tt0180860,tvMovie,Naked City: A Killer Christmas,Naked City: A Killer Christmas,0,1998,95,"Crime,Thriller",naked city a killer christmas,5.1,216
tt0180984,movie,Scream Queens' Naked Christmas,Scream Queens' Naked Christmas,0,1996,60,Documentary,scream queens naked christmas,4.4,69
tt0181570,tvMovie,"Happy Christmas, Miss King","Happy Christmas, Miss King",0,1998,120,"Drama,Family,Romance",happy christmas miss king,7.5,624
tt0182015,tvMovie,A Cosmic Christmas,A Cosmic Christmas,0,1977,26,"Animation,Family,Sci-Fi",a cosmic christmas,6.6,242
tt0182307,movie,Husband's Holiday,Maridos en vacaciones,0,1975,90,Comedy,husbands holiday,6.3,65
tt0182983,tvMovie,Inheritance Up Christmas,A Different Kind of Christmas,0,1995,90,"Comedy,Drama,Romance",inheritance up christmas,5.4,450
tt0183681,movie,Friday Is No Holiday,Pátek není svátek,0,1980,83,Comedy,friday is no holiday,5.8,50
tt0185235,video,Classic Christmas,Classic Christmas,0,1995,48,"Documentary,Music",classic christmas,6.4,13
tt0187774,tvMovie,Carry on Christmas,Carry on Christmas,0,1973,49,Comedy,carry on christmas,5.9,265
tt0187775,tvMovie,Carry on Christmas: Carry on Stuffing,Carry on Christmas: Carry on Stuffing,0,1972,50,Comedy,carry on christmas carry on stuffing,5.5,217
tt0188504,tvMovie,A Christmas Carol,A Christmas Carol,0,1977,58,"Drama,Fantasy",a christmas carol,6.5,597
tt0189741,movie,Future Memories: Last Christmas,Mirai no omoide: Last Christmas,0,1992,118,"Romance,Sci-Fi",future memories last christmas,6.9,57
tt0193163,tvMovie,A Flintstone Christmas,A Flintstone Christmas,0,1977,60,"Animation,Family",a flintstone christmas,6.8,984
tt0193164,tvMovie,A Flintstones Christmas Carol,A Flintstones Christmas Carol,0,1994,69,"Animation,Comedy,Family",a flintstones christmas carol,6.8,1617
tt0193430,movie,Holiday in Sarajevo,Praznik u Sarajevu,0,1991,87,Drama,holiday in sarajevo,7.3,190
tt0193524,tvMovie,The Star Wars Holiday Special,The Star Wars Holiday Special,0,1978,97,"Adventure,Family,Musical",the star wars holiday special,2.2,16648
tt0195039,movie,Magic Christmas Tree,Magic Christmas Tree,0,1964,60,"Family,Fantasy",magic christmas tree,2.4,320
tt0196565,movie,Mediterranean Holiday,Flying Clipper - Traumreise unter weissen Segeln,0,1962,158,Documentary,mediterranean holiday,7.4,90
tt0198321,tvMovie,"Bah, Humbug!: The Story of Charles Dickens' 'A Christmas Carol'","Bah, Humbug!: The Story of Charles Dickens' 'A Christmas Carol'",0,1994,58,Family,bah humbug the story of charles dickens a christmas carol,7.8,56
tt0199161,tvMovie,Yogi's First Christmas,Yogi's First Christmas,0,1980,98,"Animation,Comedy,Family",yogis first christmas,7.1,1044
tt0200245,movie,Christmas Vacation 2000,Vacanze di Natale 2000,0,1999,110,"Comedy,Romance",christmas vacation 2000,4.3,1233
tt0204956,tvMovie,Christmas in Malibu,Christmas in Malibu,0,1999,,,christmas in malibu,4.1,15
tt0208654,tvMovie,'Twas the Night Before Christmas,'Twas the Night Before Christmas,0,1974,25,"Animation,Comedy,Family",twas the night before christmas,7.3,3751
tt0213965,tvMovie,A Holiday Romance,A Holiday Romance,0,1999,91,"Drama,Romance",a holiday romance,6.5,495
tt0214227,movie,The Last Day of School Before Christmas,L'ultimo giorno di scuola prima delle vacanze di Natale,0,1975,88,Drama,the last day of school before christmas,6.0,36
tt0216621,tvMovie,A Christmas Carol,A Christmas Carol,0,1999,95,"Drama,Fantasy",a christmas carol,7.4,10852
tt0216735,movie,Holiday,En vacances,0,1999,105,"Comedy,Drama,Romance",holiday,6.4,67
tt0217978,movie,'R Xmas,'R Xmas,0,2001,85,"Crime,Drama,Thriller",r xmas,5.7,1617
tt0218066,movie,A Calcutta Christmas,A Calcutta Christmas,0,1999,53,Documentary,a calcutta christmas,6.8,15
tt0219095,video,In the Christmas Spirit,In the Christmas Spirit,0,1999,60,Documentary,in the christmas spirit,5.3,13
tt0220159,tvMovie,Winnie the Pooh & Christmas Too,Winnie the Pooh & Christmas Too,0,1991,26,"Adventure,Animation,Comedy",winnie the pooh  christmas too,7.3,1652
tt0220525,video,A Hollywood Christmas,A Hollywood Christmas,0,1996,90,Documentary,a hollywood christmas,7.2,50
tt0220616,movie,A Little Christmas Story,En liten julsaga,0,1999,58,Family,a little christmas story,6.3,179
tt0221074,movie,Christmas in the Clouds,Christmas in the Clouds,0,2001,96,"Comedy,Family,Romance",christmas in the clouds,6.4,884
tt0222925,movie,Canadian Holidays,Canadian Holidays,0,1985,,,canadian holidays,5.6,12
tt0223623,tvMovie,Last Christmas,Last Christmas,0,1999,80,"Drama,Fantasy",last christmas,5.8,84
tt0223634,tvMovie,The Leprechauns' Christmas Gold,The Leprechauns' Christmas Gold,0,1981,25,"Animation,Comedy,Family",the leprechauns christmas gold,6.2,759
tt0225393,tvMovie,A Christmas Carol,A Christmas Carol,0,1947,,"Drama,Fantasy",a christmas carol,4.8,71
tt0225394,tvMovie,The Christmas Carol,The Christmas Carol,0,1949,25,"Drama,Fantasy",the christmas carol,6.0,431
tt0225829,tvMovie,The GLO Friends Save Christmas,The GLO Friends Save Christmas,0,1985,,"Animation,Family",the glo friends save christmas,7.4,98
tt0228137,tvMovie,Christmas Carol,Christmas Carol,0,1984,,"Drama,Fantasy",christmas carol,7.0,118
tt0228296,tvMovie,"Feliz Christmas, Merry Navidad","Feliz Christmas, Merry Navidad",0,1999,,Family,feliz christmas merry navidad,6.0,12
tt0228332,tvMovie,Trans-Siberian Orchestra: The Ghosts of Christmas Eve,Trans-Siberian Orchestra: The Ghosts of Christmas Eve,0,1999,46,"Fantasy,Music",transsiberian orchestra the ghosts of christmas eve,8.2,547
tt0230744,tvMovie,Scrooge: A Christmas Carol,Scrooge: A Christmas Carol,0,1989,,"Drama,Family,Fantasy",scrooge a christmas carol,7.6,198
tt0231364,tvMovie,Christmas in Disneyland,Christmas in Disneyland,0,1976,60,"Comedy,Family,Music",christmas in disneyland,6.2,25
tt0233828,movie,The Long Holiday,De grote vakantie,0,2000,145,Documentary,the long holiday,7.9,116
tt0235846,movie,Unnikrishnante Adyathe Christmas,Unnikrishnante Adyathe Christmas,0,1988,130,Drama,unnikrishnante adyathe christmas,5.1,26
tt0237604,movie,Holiday for a Dog,Prázdniny pro psa,0,1981,78,"Comedy,Family",holiday for a dog,6.5,100
tt0238063,video,Barney's Night Before Christmas,Barney's Night Before Christmas,0,1999,57,Family,barneys night before christmas,5.5,269
tt0238121,movie,A Christmas Tree and a Wedding,A Christmas Tree and a Wedding,0,2000,90,Drama,a christmas tree and a wedding,8.3,57
tt0238414,video,Mickey's Once Upon a Christmas,Mickey's Once Upon a Christmas,0,1999,66,"Animation,Comedy,Family",mickeys once upon a christmas,7.0,10260
tt0240878,tvMovie,Santa's Last Christmas,Santa's Last Christmas,0,1999,30,"Animation,Drama,Fantasy",santas last christmas,6.7,47
tt0241966,tvMovie,A Snow White Christmas,A Snow White Christmas,0,1980,60,"Adventure,Animation,Comedy",a snow white christmas,5.8,198
tt0242135,video,We Wish You a Merry Christmas,We Wish You a Merry Christmas,0,1999,48,"Animation,Family",we wish you a merry christmas,6.3,113
tt0242389,tvMovie,The Country Mouse & the City Mouse: A Christmas Tale,The Country Mouse & the City Mouse: A Christmas Tale,0,1993,25,"Animation,Drama,Family",the country mouse  the city mouse a christmas tale,8.3,50
tt0242848,tvMovie,Once Upon a Christmas,Once Upon a Christmas,0,2000,90,"Comedy,Drama,Family",once upon a christmas,5.4,938
tt0243372,tvMovie,Lamb Chop's Chanukah and Passover Surprise,Lamb Chop's Chanukah and Passover Surprise,0,1996,60,"Comedy,Family",lamb chops chanukah and passover surprise,7.0,33
tt0243375,tvMovie,Lamb Chop's Special Chanukah,Lamb Chop's Special Chanukah,0,1995,60,Family,lamb chops special chanukah,8.6,44
tt0244462,movie,A Christmas Story at the Vatican,A Christmas Story at the Vatican,0,1991,,,a christmas story at the vatican,2.2,15
tt0245052,movie,Christmas in the Holy Land,Christmas in the Holy Land,0,1971,,,christmas in the holy land,2.9,11
tt0245836,tvMovie,The Christmas Angel: A Story on Ice,The Christmas Angel: A Story on Ice,0,1998,45,Family,the christmas angel a story on ice,7.0,44
tt0249991,movie,The Story of Christmas,L'histoire de Noël,0,1994,47,Animation,the story of christmas,6.9,50
tt0250038,video,"Teletubbies: Merry Christmas, Teletubbies!","Teletubbies: Merry Christmas, Teletubbies!",0,1999,90,,teletubbies merry christmas teletubbies,4.2,30
tt0250425,tvMovie,Holiday Heart,Holiday Heart,0,2000,96,Drama,holiday heart,7.4,1393
tt0250948,tvMovie,Aliens First Christmas,Aliens First Christmas,0,1991,23,"Animation,Family,Sci-Fi",aliens first christmas,6.6,71
tt0251021,tvMovie,Christmas Unwrapped: The History of Christmas,Christmas Unwrapped: The History of Christmas,0,1997,50,Documentary,christmas unwrapped the history of christmas,7.4,141
tt0251126,video,How the Grinch Stole Christmas!,How the Grinch Stole Christmas!,0,1992,30,"Animation,Family,Fantasy",how the grinch stole christmas,7.8,760
tt0251282,tvMovie,A Muppet Family Christmas,A Muppet Family Christmas,0,1987,47,"Comedy,Family,Musical",a muppet family christmas,8.1,4652
tt0251640,tvMovie,Christmas at Pee-wee's Playhouse,Christmas at Pee-wee's Playhouse,0,1988,49,"Comedy,Family,Musical",christmas at peewees playhouse,7.8,1636
tt0252028,movie,Surviving Christmas,Surviving Christmas,0,2004,91,"Comedy,Romance",surviving christmas,5.5,27569
tt0256466,tvMovie,The Ultimate Christmas Present,The Ultimate Christmas Present,0,2000,85,"Comedy,Family",the ultimate christmas present,5.6,1949
tt0257255,movie,A Very Christmas Story,Swiateczna przygoda,0,2000,82,"Adventure,Comedy,Family",a very christmas story,5.1,59
tt0257484,tvMovie,Christmas Snow,Christmas Snow,0,1986,60,"Drama,Family",christmas snow,7.2,410
tt0259459,tvMovie,Nearly No Christmas,Nearly No Christmas,0,1983,60,"Drama,Family",nearly no christmas,2.5,126
tt0259741,movie,Summer Holiday,Ha yat dik mo mo cha,0,2000,98,"Comedy,Romance",summer holiday,5.7,519
tt0259894,video,A Bing Crosby Christmas,A Bing Crosby Christmas,0,1998,60,"Comedy,Documentary,Music",a bing crosby christmas,6.9,79
tt0259929,movie,Christmas Carol: The Movie,Christmas Carol: The Movie,0,2001,81,"Animation,Family,Fantasy",christmas carol the movie,5.4,2149
tt0260824,tvMovie,A Cool Like That Christmas,A Cool Like That Christmas,0,1993,22,"Animation,Comedy",a cool like that christmas,6.6,66
tt0261823,tvMovie,How to Marry a Billionaire: A Christmas Tale,How to Marry a Billionaire: A Christmas Tale,0,2000,100,Comedy,how to marry a billionaire a christmas tale,4.5,469
tt0261843,movie,Bingo! Holiday Kids!,Muschetarii in vacanta,0,1984,103,"Adventure,Comedy",bingo holiday kids,4.7,19
tt0262815,video,Teletubbies: Christmas in the Snow,Teletubbies: Christmas in the Snow,0,2000,90,Animation,teletubbies christmas in the snow,4.7,57
tt0263206,video,Christmas in South Park,Christmas in South Park,0,2000,100,"Animation,Comedy,Musical",christmas in south park,8.3,4415
tt0264483,movie,The Christmas Path,The Christmas Path,0,1998,95,Family,the christmas path,3.8,160
tt0267978,tvMovie,Timothy Tweedle the First Christmas Elf,Timothy Tweedle the First Christmas Elf,0,2000,51,"Adventure,Animation,Comedy",timothy tweedle the first christmas elf,6.3,54
tt0268096,tvMovie,Christmas in Tattertown,Christmas in Tattertown,0,1988,29,"Adventure,Animation,Comedy",christmas in tattertown,6.1,103
tt0268677,video,The Tangerine Bear: Home in Time for Christmas!,The Tangerine Bear: Home in Time for Christmas!,0,2000,48,"Animation,Family",the tangerine bear home in time for christmas,7.0,584
tt0268948,tvMovie,Arthur's Perfect Christmas,Arthur's Perfect Christmas,0,2000,60,"Animation,Comedy,Family",arthurs perfect christmas,7.8,609
tt0269331,movie,Holiday in Bombay,Holiday in Bombay,0,1963,,Drama,holiday in bombay,5.8,24
tt0269988,tvMovie,Tukiki and His Search for a Merry Christmas,Tukiki and His Search for a Merry Christmas,0,1979,30,"Animation,Family,Musical",tukiki and his search for a merry christmas,6.9,27
tt0270278,tvMovie,Christmas Carol,Christmas Carol,0,1978,50,"Comedy,Fantasy",christmas carol,7.4,409
tt0270281,tvMovie,The Christmas Tree Train,The Christmas Tree Train,0,1983,30,"Adventure,Animation,Comedy",the christmas tree train,6.9,70
tt0270317,tvMovie,A Diva's Christmas Carol,A Diva's Christmas Carol,0,2000,120,"Comedy,Drama,Fantasy",a divas christmas carol,6.4,1372
tt0270884,movie,Christmas Present,Christmas Present,0,1985,70,"Comedy,Drama,Family",christmas present,5.5,26
tt0272046,tvMovie,The Christmas Secret,The Christmas Secret,0,2000,83,"Drama,Family,Fantasy",the christmas secret,5.7,477
tt0273603,tvMovie,Father Christmas and the Missing Reindeer,Father Christmas and the Missing Reindeer,0,1998,25,,father christmas and the missing reindeer,7.9,21
tt0273726,movie,Christmas Nightmare,Christmas Nightmare,0,2001,90,"Horror,Thriller",christmas nightmare,3.7,90
tt0275225,tvMovie,Benji's Very Own Christmas Story,Benji's Very Own Christmas Story,0,1978,25,Family,benjis very own christmas story,5.3,324
tt0276016,tvMovie,He-Man and She-Ra: A Christmas Special,He-Man and She-Ra: A Christmas Special,0,1985,51,"Action,Adventure,Animation",heman and shera a christmas special,6.6,1722
tt0276338,tvMovie,Mole's Christmas,Mole's Christmas,0,1994,30,"Animation,Family",moles christmas,7.9,108
tt0278150,tvMovie,A Wind at My Back Christmas,A Wind at My Back Christmas,0,2001,91,"Drama,Family",a wind at my back christmas,6.3,160
tt0279732,video,Christmas Mission,Christmas Mission,0,1999,30,"Drama,Short",christmas mission,6.4,119
tt0281344,tvMovie,A Very Retail Christmas,A Very Retail Christmas,0,1990,30,,a very retail christmas,5.0,51
tt0281766,tvMovie,The Dangerous Christmas of Red Riding Hood,The Dangerous Christmas of Red Riding Hood,0,1965,50,Musical,the dangerous christmas of red riding hood,6.5,53
tt0283285,tvMovie,Christmas Night with the Two Ronnies,Christmas Night with the Two Ronnies,0,1987,50,Comedy,christmas night with the two ronnies,5.6,64
tt0283620,tvMovie,Take Peace! A Corgi Cottage Christmas with Tasha Tudor,Take Peace! A Corgi Cottage Christmas with Tasha Tudor,0,1998,45,Family,take peace a corgi cottage christmas with tasha tudor,6.9,19
tt0283851,video,The Adventures of Mary-Kate & Ashley: The Case of the Christmas Caper,The Adventures of Mary-Kate & Ashley: The Case of the Christmas Caper,0,1995,30,Short,the adventures of marykate  ashley the case of the christmas caper,4.1,124
tt0284362,video,O' Christmas Tree,O' Christmas Tree,0,1999,48,"Animation,Family,Musical",o christmas tree,5.8,140
tt0284946,video,Casper's Haunted Christmas,Casper's Haunted Christmas,0,2000,84,"Animation,Comedy,Family",caspers haunted christmas,4.5,1159
tt0285020,video,Disney Sing-Along-Songs: The Twelve Days of Christmas,Disney Sing-Along-Songs: The Twelve Days of Christmas,0,1993,30,"Family,Music,Musical",disney singalongsongs the twelve days of christmas,7.1,97
tt0285022,video,Disney Sing-Along-Songs: Very Merry Christmas Songs,Disney's Very Merry Christmas Songs,0,1988,27,"Animation,Family,Music",disney singalongsongs very merry christmas songs,7.7,227
tt0285192,tvMovie,Holiday Affair,Holiday Affair,0,2001,90,Thriller,holiday affair,4.3,49
tt0285225,tvMovie,Inspector Gadget Saves Christmas,Inspector Gadget Saves Christmas,0,1992,22,"Adventure,Animation,Comedy",inspector gadget saves christmas,5.6,315
tt0287029,video,Timmy's Gift: A Precious Moments Christmas,Timmy's Gift: A Precious Moments Christmas,0,1991,23,"Animation,Family,Short",timmys gift a precious moments christmas,7.2,96
tt0289415,video,Recess Christmas: Miracle on Third Street,Recess Christmas: Miracle on Third Street,0,2001,63,Animation,recess christmas miracle on third street,6.2,598
tt0289700,tvMovie,The Elf Who Saved Christmas,The Elf Who Saved Christmas,0,1992,30,"Family,Fantasy",the elf who saved christmas,6.5,40
tt0290182,tvMovie,Edith Ann's Christmas (Just Say Noël),Edith Ann's Christmas (Just Say Noël),0,1996,30,"Animation,Comedy,Family",edith anns christmas just say noël,5.0,74
tt0290321,tvMovie,A Town Without Christmas,A Town Without Christmas,0,2001,91,"Drama,Family",a town without christmas,6.2,879
tt0291029,tvMovie,Babar and Father Christmas,Babar and Father Christmas,0,1986,30,"Animation,Family",babar and father christmas,6.6,121
tt0291816,tvMovie,A Christmas Carol,A Christmas Carol,0,2000,75,"Drama,Fantasy",a christmas carol,6.9,626
tt0293550,video,The Real Story of O Christmas Tree,The Real Story of O Christmas Tree,0,1991,25,"Animation,Short",the real story of o christmas tree,7.4,33
tt0293783,video,A Christmas Adventure ...From a Book Called Wisely's Tales,A Christmas Adventure ...From a Book Called Wisely's Tales,0,2001,50,"Animation,Family",a christmas adventure from a book called wiselys tales,5.4,78
tt0295473,movie,Merry Christmas,Merry Christmas,0,2001,98,Comedy,merry christmas,4.5,1087
tt0296867,tvMovie,Christmas Box,Christmas Box,0,1976,60,Comedy,christmas box,6.2,15
tt0297017,tvMovie,The Bear Who Slept Through Christmas,The Bear Who Slept Through Christmas,0,1973,30,"Animation,Family",the bear who slept through christmas,6.7,284
tt0297169,video,Holiday in the Sun,Holiday in the Sun,0,2001,87,"Comedy,Crime,Family",holiday in the sun,5.0,5044
tt0298580,tvMovie,Twice Upon a Christmas,Twice Upon a Christmas,0,2001,90,"Comedy,Drama,Family",twice upon a christmas,5.3,689
tt0299947,tvMovie,The Greatest Christmas Moments of All Time!,The Greatest Christmas Moments of All Time!,0,1997,60,Documentary,the greatest christmas moments of all time,6.2,11
tt0300195,video,Mickey's Magical Christmas: Snowed in at the House of Mouse,Mickey's Magical Christmas: Snowed in at the House of Mouse,0,2001,65,"Adventure,Animation,Comedy",mickeys magical christmas snowed in at the house of mouse,6.6,3790
tt0301475,tvMovie,A Disney Channel Christmas!!!!,A Disney Channel Christmas!!!!,0,1983,90,"Animation,Family,Fantasy",a disney channel christmas,7.5,194
tt0302301,video,Because It's Christmas: Barry Manilow,Because It's Christmas: Barry Manilow,0,1991,,"Documentary,Music",because its christmas barry manilow,7.8,19
tt0302411,tvMovie,The Christmas Messenger,The Christmas Messenger,0,1975,30,Animation,the christmas messenger,8.6,54
tt0303725,tvMovie,The Bears Who Saved Christmas,The Bears Who Saved Christmas,0,1994,22,"Adventure,Animation,Family",the bears who saved christmas,6.8,120
tt0303847,video,The Christmas Season Massacre,The Christmas Season Massacre,0,2001,70,"Comedy,Horror",the christmas season massacre,2.7,319
